Date,Open,High,Low,Close,Adj Close,Volume
4/9/17,1204.339966,1214.869995,1194.810059,1206.709961,1206.709961,48473680
4/10/17,1206.709961,1229.569946,1195.76001,1220.73999,1220.73999,45563707
4/11/17,1220.73999,1225.459961,1207.359985,1212.530029,1212.530029,54699396
4/12/17,1212.530029,1218.660034,1150.290039,1176.199951,1176.199951,78456422
4/13/17,1176.199951,1195.400024,1162.160034,1177.329956,1177.329956,56129576
4/14/17,1177.329956,1194.849976,841.530029,1176.98999,1176.98999,33877537
4/15/17,1176.98999,1187.969971,1166.73999,1176.800049,1176.800049,22538918
4/16/17,1176.800049,1202.969971,1172.810059,1194.01001,1194.01001,56095607
4/17/17,1194.01001,1213.880005,1191.140015,1206.089966,1206.089966,64900219
4/18/17,1206.089966,1218.209961,1194.079956,1215.199951,1215.199951,53034357
4/19/17,1215.199951,1246.640015,1210.670044,1238.089966,1238.089966,69223360
4/20/17,1238.089966,1256.969971,1235.560059,1249.640015,1249.640015,52498296
4/21/17,1249.640015,1256.969971,1215.780029,1240.890015,1240.890015,55776932
4/22/17,1240.890015,1256.22998,1223.060059,1249.140015,1249.140015,54224355
4/23/17,1249.140015,1256.359985,1234.859985,1248.180054,1248.180054,49281629
4/24/17,1248.180054,1272.619995,1244.209961,1264.310059,1264.310059,56659016
4/25/17,1264.310059,1309.199951,1263,1286.630005,1286.630005,77649710
4/26/17,1286.630005,1346.790039,1285.300049,1332.910034,1332.910034,83319636
4/27/17,1332.910034,1356.150024,1287.619995,1329.619995,1329.619995,104536476
4/28/17,1329.619995,1343.689941,1314.150024,1336.280029,1336.280029,55982468
4/29/17,1336.280029,1358.939941,1309.660034,1351.910034,1351.910034,55470285
4/30/17,1351.910034,1448.680054,1342.780029,1415.810059,1415.810059,144414038
5/1/17,1415.810059,1471.140015,1394.829956,1445.930054,1445.930054,103342244
5/2/17,1445.930054,1496.390015,1424.050049,1485.550049,1485.550049,122551707
5/3/17,1485.550049,1609.839966,1437.109985,1516.76001,1516.76001,213084949
5/4/17,1516.76001,1588.109985,1485.01001,1507.77002,1507.77002,188015771
5/5/17,1507.77002,1560.420044,1503.930054,1545.290039,1545.290039,92747185
5/6/17,1545.290039,1572.890015,1495.180054,1554.449951,1554.449951,111708072
5/7/17,1554.449951,1667.670044,1552.859985,1664.469971,1664.469971,174687869
5/8/17,1664.469971,1757.390015,1619.969971,1697.5,1697.5,219169486
5/9/17,1697.5,1766.180054,1664.98999,1752.310059,1752.310059,156203600
5/10/17,1752.310059,1864.76001,1741.540039,1819.290039,1819.290039,198829123
5/11/17,1819.290039,1822.51001,1641.180054,1686.390015,1686.390015,192159873
5/12/17,1686.390015,1770.5,1594.589966,1763.73999,1763.73999,128390095
5/13/17,1763.73999,1802.75,1736.130005,1772.550049,1772.550049,72874378
5/14/17,1772.550049,1776.650024,1656.810059,1708.920044,1708.920044,138499150
5/15/17,1708.920044,1752.550049,1653.719971,1729.339966,1729.339966,130379207
5/16/17,1729.339966,1842.829956,1703.969971,1801.300049,1801.300049,170954154
5/17/17,1801.300049,1980.48999,1791.119995,1880.98999,1880.98999,135901905
5/18/17,1880.98999,1969.699951,1875.280029,1962,1962,191523926
5/19/17,1962,2048.449951,1944.400024,2040.180054,2040.180054,179346919
5/20/17,2040.180054,2094.939941,1980.069946,2044.189941,2044.189941,161036810
5/21/17,2044.189941,2264.76001,1998.609985,2124.409912,2124.409912,373482496
5/22/17,2124.409912,2286.300049,2110.780029,2272.580078,2272.580078,251969081
5/23/17,2272.580078,2496.97998,2263.290039,2445.280029,2445.280029,353734030
5/24/17,2445.280029,2781.76001,2210.47998,2307.219971,2307.219971,622139030
5/25/17,2306.959961,2616.52002,2051.449951,2244.889893,2244.889893,441342711
5/26/17,2244.889893,2322.370117,1868.560059,2052.429932,2052.429932,446034004
5/27/17,2052.429932,2300.52002,2051.070068,2189.02002,2189.02002,266766116
5/28/17,2189.02002,2337.350098,2117.340088,2278.209961,2278.209961,204101576
5/29/17,2278.209961,2329.26001,2147.100098,2192.550049,2192.550049,270069146
5/30/17,2192.550049,2330.620117,2168.370117,2303.340088,2303.340088,261223035
5/31/17,2303.340088,2460.840088,2303.340088,2412.649902,2412.649902,290070431
6/1/17,2412.649902,2493.969971,2385.590088,2492.600098,2492.600098,199765372
6/2/17,2492.600098,2582.77002,2449.949951,2545.429932,2545.429932,177168595
6/3/17,2545.429932,2559.790039,2478.179932,2524.060059,2524.060059,149060810
6/4/17,2524.060059,2705.379883,2523.919922,2704.959961,2704.959961,225611887
6/5/17,2704.959961,2931.23999,2699.679932,2870.5,2870.5,538772473
6/6/17,2870.5,2880.949951,2626.560059,2691.51001,2691.51001,340329903
6/7/17,2691.51001,2808.409912,2623.610107,2798.780029,2798.780029,260898606
6/8/17,2798.780029,2852.070068,2786.070068,2811.429932,2811.429932,189237110
6/9/17,2811.429932,2914.189941,2807.360107,2900.25,2900.25,246869682
6/10/17,2900.25,2977.860107,2867.25,2973.449951,2973.449951,241516660
6/11/17,2973.449951,2985.060059,2483.629883,2656.77002,2656.77002,585158909
6/12/17,2656.77002,2784.77002,2647.439941,2712.98999,2712.98999,314476276
6/13/17,2712.98999,2803.719971,2348.98999,2467.27002,2467.27002,448294279
